,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
4329,1221,106293784.88118687,85185920.97011735,136214112.81550068,21177660.545649588,306598505.91259843,0.0,0.0
4330,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,104432670.45360734,0.0,0.0
4331,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,226921875.1829428,0.0,0.0
4332,1221,106293784.88118687,56611269.728104405,136214112.81550068,16925244.491970196,127456907.48352072,0.0,0.0
4333,1221,106293784.88118687,133078356.66122273,136214112.81550068,16925244.491970196,221841877.05060416,0.0,0.0
4334,1221,106293784.88118687,53358573.6002109,136214112.81550068,25921209.987680368,263594588.00804275,0.0,0.0
4335,1221,106293784.88118687,53358573.6002109,136214112.81550068,17289124.953023665,179768622.98402625,0.0,0.0
4336,1221,106293784.88118687,73990204.39326991,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4337,1221,106293784.88118687,80306784.58387914,136214112.81550068,19286362.10068361,411696306.0373952,0.0,0.0
4338,1221,106293784.88118687,54051857.90259244,136214112.81550068,82144771.40164536,75156961.93789655,0.0,0.0
4339,1221,106293784.88118687,77191946.71011181,136214112.81550068,19637279.55385581,225042752.7650384,0.0,0.0
4340,1221,106293784.88118687,53358573.6002109,136214112.81550068,23254070.15839297,252566299.94163257,0.0,0.0
4341,1221,106293784.88118687,86878559.25667042,136214112.81550068,16983116.22504491,148826254.5410049,0.0,0.0
4342,1221,106293784.88118687,53358573.6002109,136214112.81550068,20141923.62882237,265254013.65721652,0.0,0.0
4343,1221,106293784.88118687,80952584.15700081,136214112.81550068,19749751.16137932,115515283.77934325,0.0,0.0
4344,1221,106293784.88118687,53358573.6002109,136214112.81550068,17156789.70344484,748738252.8101205,0.0,0.0
4345,1221,106293784.88118687,88868773.80361074,136214112.81550068,16925244.491970196,158659428.36656025,0.0,0.0
4346,1221,106293784.88118687,55827450.50708933,136214112.81550068,23970453.158038285,195184235.25904715,0.0,0.0
4347,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,364270672.3177446,0.0,0.0
4348,1221,106293784.88118687,53358573.6002109,136214112.81550068,27599222.09717945,124135710.45324352,0.0,0.0
4349,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,111207442.8890108,0.0,0.0
4350,1221,106293784.88118687,77491344.85103421,136214112.81550068,16925244.491970196,125993219.06286286,0.0,0.0
4351,1221,106293784.88118687,53358573.6002109,136214112.81550068,20188852.283060946,121295568.2091801,0.0,0.0
4352,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,482935628.4280071,0.0,0.0
4353,1221,106293784.88118687,76913831.78689358,136214112.81550068,38999155.77366862,89832886.58547314,0.0,0.0
4354,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,126496310.47270142,0.0,0.0
4355,1221,106293784.88118687,78662907.59840062,136214112.81550068,16925244.491970196,257866376.74189097,0.0,0.0
4356,1221,170089814.18453363,53358573.6002109,136214112.81550068,19687322.109081466,502813884.6689729,0.0,0.0
4357,1221,106293784.88118687,85234265.2194896,136214112.81550068,16925244.491970196,272785484.7564425,0.0,0.0
4358,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,318572577.6065087,0.0,0.0
4359,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,117819895.15080184,0.0,0.0
4360,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,150702918.5281871,0.0,0.0
4361,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,521595552.19958,0.0,0.0
4362,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,166048054.33352497,0.0,0.0
4363,1221,106293784.88118687,53358573.6002109,136214112.81550068,24515822.333821867,158622365.70057854,0.0,0.0
4364,1221,106293784.88118687,56227035.44744801,136214112.81550068,20099616.79766814,234231912.3579707,0.0,0.0
4365,1221,106293784.88118687,80505942.58361794,136214112.81550068,16925244.491970196,106410968.62756637,0.0,0.0
4366,1221,1260707961.0638964,53358573.6002109,136214112.81550068,16925244.491970196,309259655.94799566,0.0,0.0
4367,1221,160339434.24665862,53358573.6002109,136214112.81550068,16925244.491970196,403264580.09383416,0.0,0.0
4368,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,259085104.5634715,0.0,0.0
4369,1221,181175793.33538377,60287499.86581391,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4370,1221,106293784.88118687,77454310.9828487,136214112.81550068,20109502.20437614,75156961.93789655,0.0,0.0
4371,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,140921413.94317535,0.0,0.0
4372,1221,106293784.88118687,53358573.6002109,160516283.24277723,85283977.3455372,75156961.93789655,0.0,0.0
4373,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,122140673.04025224,0.0,0.0
4374,1221,106293784.88118687,53358573.6002109,136214112.81550068,18850717.457214437,241990262.5076518,0.0,0.0
4375,1221,106293784.88118687,53358573.6002109,148355865.3643229,16925244.491970196,141345773.85752833,0.0,0.0
4376,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,421232470.49217415,0.0,0.0
4377,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,160374741.15322787,0.0,0.0
4378,1221,106293784.88118687,53358573.6002109,136214112.81550068,23688327.501450382,246904916.14914304,0.0,0.0
4379,1221,106293784.88118687,53358573.6002109,136214112.81550068,176838100.8219981,75156961.93789655,0.0,0.0
4380,1221,107876733.02815466,56445065.59258243,136214112.81550068,16925244.491970196,197965379.5402144,0.0,0.0
4381,1221,106293784.88118687,53963153.12198102,136214112.81550068,16925244.491970196,222316208.59262025,0.0,0.0
4382,1221,106293784.88118687,85723121.03132284,136214112.81550068,16925244.491970196,287677021.2767647,0.0,0.0
4383,1221,106293784.88118687,53358573.6002109,136214112.81550068,28089509.88080574,462348854.8525155,0.0,0.0
4384,1221,106293784.88118687,274179677.63416886,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4385,1221,106293784.88118687,82322551.15711156,136214112.81550068,18672605.34966702,484962200.8924912,0.0,0.0
4386,1221,106293784.88118687,53358573.6002109,220619130.609368,16925244.491970196,95860735.39597286,0.0,0.0
4387,1221,1616528368.0963616,53588295.06837897,136214112.81550068,16925244.491970196,86302094.42507482,0.0,0.0
4388,1221,106293784.88118687,53358573.6002109,136214112.81550068,17404078.734720644,147432156.5675025,0.0,0.0
4389,1221,106293784.88118687,121468274.38543826,136214112.81550068,16925244.491970196,92719835.79513982,0.0,0.0
4390,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,116241481.425594,0.0,0.0
4391,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,130598375.18704584,0.0,0.0
4392,1221,106293784.88118687,107178119.991702,136214112.81550068,16925244.491970196,158992835.31358913,0.0,0.0
4393,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,141979059.64877933,0.0,0.0
4394,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,129040715.60054366,0.0,0.0
4395,1221,106293784.88118687,53358573.6002109,136214112.81550068,83359552.6703855,75156961.93789655,0.0,0.0
4396,1221,106293784.88118687,75307828.3054319,137859594.31719893,16925244.491970196,94271334.41834427,0.0,0.0
4397,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,125330397.19958596,0.0,0.0
4398,1221,106293784.88118687,53358573.6002109,136214112.81550068,42200389.882057056,75156961.93789655,0.0,0.0
4399,1221,106293784.88118687,78947251.43293403,136214112.81550068,17180084.134812754,222783916.15169063,0.0,0.0
4400,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,143352323.2788816,0.0,0.0
4401,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,364353161.8456059,0.0,0.0
4402,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,140450785.09161836,0.0,0.0
4403,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,120685704.91917776,0.0,0.0
4404,1221,106293784.88118687,53358573.6002109,136214112.81550068,17383335.661243718,134435595.1095384,0.0,0.0
4405,1221,106293784.88118687,53358573.6002109,136214112.81550068,19431867.488488715,137444346.30887753,0.0,0.0
4406,1221,106293784.88118687,82331199.08078517,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4407,1221,106293784.88118687,53358573.6002109,136214112.81550068,25429590.125833318,195551040.19608477,0.0,0.0
4408,1221,106293784.88118687,53358573.6002109,136214112.81550068,17283376.717405993,123616571.06328924,0.0,0.0
4409,1221,106293784.88118687,53358573.6002109,136214112.81550068,21637175.33641215,223459732.4446441,0.0,0.0
4410,1221,106293784.88118687,53358573.6002109,136214112.81550068,24683467.41960613,77149088.11277057,0.0,0.0
4411,1221,106293784.88118687,113138192.99571988,136214112.81550068,16925244.491970196,459605648.2652316,0.0,0.0
4412,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,721865180.8433185,0.0,0.0
4413,1221,106293784.88118687,53358573.6002109,136214112.81550068,17301835.223822784,248196382.24640727,0.0,0.0
4414,1221,106293784.88118687,83871266.30930594,136214112.81550068,29516180.53730172,394709117.2390103,0.0,0.0
4415,1221,106293784.88118687,53358573.6002109,136214112.81550068,34670129.19858192,713951116.9926575,0.0,0.0
4416,1221,106293784.88118687,53358573.6002109,136214112.81550068,19973793.64779394,102170470.61090855,0.0,0.0
4417,1221,106293784.88118687,56000541.55159214,151147067.62006557,16925244.491970196,113252512.30439135,0.0,0.0
4418,1221,106293784.88118687,53358573.6002109,136214112.81550068,20722714.28924242,133313306.8888901,0.0,0.0
4419,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,335891897.2180482,0.0,0.0
4420,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,378816338.1649794,0.0,0.0
4421,1221,106293784.88118687,53358573.6002109,136214112.81550068,16977614.09726581,111888009.790713,0.0,0.0
4422,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,123574770.52824736,0.0,0.0
4423,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,103679382.34627484,0.0,0.0
4424,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,165590588.35789973,0.0,0.0
4425,1221,106293784.88118687,82523715.76762466,136214112.81550068,16925244.491970196,93514776.81254213,0.0,0.0
4426,1221,106293784.88118687,53358573.6002109,136214112.81550068,27261817.79740145,669265113.8095449,0.0,0.0
4427,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,138323781.1921513,0.0,0.0
4428,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,159316241.52254128,0.0,0.0
4429,1221,107718420.23387556,53358573.6002109,136214112.81550068,16925244.491970196,128965330.70375386,0.0,0.0
4430,1221,106293784.88118687,77377590.03667691,136214112.81550068,17196131.13605372,256225174.11163443,0.0,0.0
4431,1221,106293784.88118687,53358573.6002109,148446592.13130146,16925244.491970196,117290132.42112207,0.0,0.0
4432,1221,106293784.88118687,56565065.39668856,136214112.81550068,16925244.491970196,346658816.9923722,0.0,0.0
4433,1221,106293784.88118687,83683233.56114136,136214112.81550068,54384409.93007305,617826642.0419644,0.0,0.0
4434,1221,106293784.88118687,110601955.50962806,136214112.81550068,16925244.491970196,619275280.3131005,0.0,0.0
4435,1221,106293784.88118687,53358573.6002109,138907236.1951157,16925244.491970196,591719205.2947577,0.0,0.0
4436,1221,106293784.88118687,54024224.52870382,136214112.81550068,16925244.491970196,212965992.2772581,0.0,0.0
4437,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,220519430.21179745,0.0,0.0
4438,1221,106293784.88118687,85314943.1626846,136214112.81550068,16925244.491970196,99793417.75957564,0.0,0.0
4439,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,132483454.0254591,0.0,0.0
4440,1221,106293784.88118687,53844047.91138043,136214112.81550068,16925244.491970196,126361145.76165788,0.0,0.0
4441,1221,106293784.88118687,56918107.74762674,136214112.81550068,16925244.491970196,167075223.8188696,0.0,0.0
4442,1221,106293784.88118687,53358573.6002109,136214112.81550068,142606733.15650174,75156961.93789655,0.0,0.0
4443,1221,106293784.88118687,85388859.54299724,136214112.81550068,16925244.491970196,134160814.48830736,0.0,0.0
4444,1221,106293784.88118687,80441604.84728688,136214112.81550068,16925244.491970196,223694852.7343844,0.0,0.0
4445,1221,106293784.88118687,82563313.99288888,136214112.81550068,16925244.491970196,260922782.21663016,0.0,0.0
4446,1221,106293784.88118687,88648953.26242784,136214112.81550068,16925244.491970196,295818812.47655344,0.0,0.0
4447,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,172413511.139261,0.0,0.0
4448,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,782025093.3572171,0.0,0.0
4449,1221,106293784.88118687,85934943.50367582,136214112.81550068,16925244.491970196,145181837.62397474,0.0,0.0
4450,1221,106293784.88118687,53358573.6002109,136214112.81550068,17158089.207543995,118358619.5950845,0.0,0.0
4451,1221,106293784.88118687,55657692.5541597,136214112.81550068,16925244.491970196,173677105.88504928,0.0,0.0
4452,1221,173911988.07097167,53358573.6002109,136214112.81550068,17429188.267741874,120921616.92811176,0.0,0.0
4453,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,354603150.4873204,0.0,0.0
4454,1221,106293784.88118687,76005764.6207502,136214112.81550068,19245946.7235866,76671349.43423666,0.0,0.0
4455,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,143032089.235799,0.0,0.0
4456,1221,106293784.88118687,82331199.08078517,136214112.81550068,16925244.491970196,262246580.49603316,0.0,0.0
4457,1221,106293784.88118687,80313050.43931398,137568829.74875015,16925244.491970196,239826911.5181569,0.0,0.0
4458,1221,106293784.88118687,393036883.4831457,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4459,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,227938887.5618797,0.0,0.0
4460,1221,106293784.88118687,77165892.07734852,136214112.81550068,16925244.491970196,154375834.6248909,0.0,0.0
4461,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,266902123.78584087,0.0,0.0
4462,1221,106293784.88118687,53358573.6002109,136214112.81550068,27982356.31844564,165622671.32606825,0.0,0.0
4463,1221,106293784.88118687,53358573.6002109,136214112.81550068,75726939.25983462,76373921.55208483,0.0,0.0
4464,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,513807330.2293959,0.0,0.0
4465,1221,106293784.88118687,83420010.81920822,136214112.81550068,28192050.07931816,493863260.0634821,0.0,0.0
4466,1221,106293784.88118687,88509683.61053027,136214112.81550068,27337201.767421424,168647314.3711526,0.0,0.0
4467,1221,106293784.88118687,53358573.6002109,136214112.81550068,98321607.28731818,75156961.93789655,0.0,0.0
4468,1221,106293784.88118687,195325832.8755175,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4469,1221,106293784.88118687,114016690.4303708,136214112.81550068,35479676.36305174,75156961.93789655,0.0,0.0
4470,1221,106293784.88118687,74041525.1484981,136214112.81550068,16925244.491970196,299757992.46118665,0.0,0.0
4471,1221,106293784.88118687,78899785.12725776,136214112.81550068,50953073.17924144,75156961.93789655,0.0,0.0
4472,1221,106293784.88118687,83585237.56602168,136214112.81550068,16925244.491970196,281475451.21604216,0.0,0.0
4473,1221,106293784.88118687,77507168.07326028,136214112.81550068,16925244.491970196,214807141.37030065,0.0,0.0
4474,1221,106293784.88118687,76123810.16664207,136214112.81550068,17148991.11096566,125739461.4914719,0.0,0.0
4475,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,287086613.80423844,0.0,0.0
4476,1221,106293784.88118687,53358573.6002109,136214112.81550068,25606362.745716035,77342706.3549659,0.0,0.0
4477,1221,106293784.88118687,188647093.49885944,136214112.81550068,16925244.491970196,847871525.0546105,0.0,0.0
4478,1221,106293784.88118687,78807371.07992579,136214112.81550068,16925244.491970196,133923365.21041122,0.0,0.0
4479,1221,106293784.88118687,53358573.6002109,136214112.81550068,19392240.115171943,129327840.27304275,0.0,0.0
4480,1221,106293784.88118687,53358573.6002109,136214112.81550068,26828114.39100442,75156961.93789655,0.0,0.0
4481,1221,106293784.88118687,1124493186.599213,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4482,1221,106293784.88118687,53358573.6002109,136214112.81550068,26540224.24817208,75156961.93789655,0.0,0.0
4483,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,114065064.85299814,0.0,0.0
4484,1221,106293784.88118687,53358573.6002109,136214112.81550068,17022668.15097801,177184600.53814816,0.0,0.0
4485,1221,113386118.61724924,53358573.6002109,136214112.81550068,24330899.000822123,184285738.3346556,0.0,0.0
4486,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,209791989.69692028,0.0,0.0
4487,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,120978805.9146715,0.0,0.0
4488,1221,106293784.88118687,53358573.6002109,136214112.81550068,25319372.58100048,292093743.0011282,0.0,0.0
4489,1221,106293784.88118687,54119134.60622728,136214112.81550068,159082646.6880285,75156961.93789655,0.0,0.0
4490,1221,106293784.88118687,377570786.0297456,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4491,1221,106293784.88118687,77171020.70378876,136214112.81550068,18612627.949210767,108351185.101202,0.0,0.0
4492,1221,106293784.88118687,76854276.92345679,136214112.81550068,16925244.491970196,98779877.87707472,0.0,0.0
4493,1221,106293784.88118687,85391624.3563649,136214112.81550068,16925244.491970196,122540905.94140624,0.0,0.0
4494,1221,106293784.88118687,53358573.6002109,136214112.81550068,17004800.80092914,412371407.1557116,0.0,0.0
4495,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,222614249.9403948,0.0,0.0
4496,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,158990472.6505622,0.0,0.0
4497,1221,106293784.88118687,102776852.19377266,136214112.81550068,16925244.491970196,153765193.55067998,0.0,0.0
4498,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,100534796.50480592,0.0,0.0
4499,1221,106293784.88118687,53358573.6002109,136214112.81550068,23220845.40270748,127716930.782185,0.0,0.0
4500,1221,106293784.88118687,174341430.98986748,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4501,1221,157370595.3591542,53358573.6002109,136214112.81550068,17210293.270645786,118767503.10683112,0.0,0.0
4502,1221,106293784.88118687,937485268.4222224,136214112.81550068,16925244.491970196,195418333.91572845,0.0,0.0
4503,1221,106293784.88118687,53358573.6002109,136214112.81550068,34709884.18877656,75156961.93789655,0.0,0.0
4504,1221,106293784.88118687,53358573.6002109,160310146.01337457,16925244.491970196,162752579.97617766,0.0,0.0
4505,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,117140232.82357194,0.0,0.0
4506,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,97537225.45374566,0.0,0.0
4507,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,387049082.2644312,0.0,0.0
4508,1221,106293784.88118687,88327524.50717267,136214112.81550068,16925244.491970196,160975893.89861718,0.0,0.0
4509,1221,106293784.88118687,82501002.28364559,136214112.81550068,16925244.491970196,96110350.34143756,0.0,0.0
4510,1221,106293784.88118687,53358573.6002109,136214112.81550068,19932537.615930066,111727221.5535636,0.0,0.0
4511,1221,106293784.88118687,80489536.9068449,136214112.81550068,25547582.268415924,634102971.027512,0.0,0.0
4512,1221,106293784.88118687,78650560.63606548,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4513,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,97239437.0281466,0.0,0.0
4514,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,158899098.0164454,0.0,0.0
4515,1221,106293784.88118687,80211633.56824094,136214112.81550068,24876945.50467748,187484656.47591135,0.0,0.0
4516,1221,2558838685.5401754,53358573.6002109,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4517,1221,106293784.88118687,56357403.8978897,136214112.81550068,16925244.491970196,614808973.1108391,0.0,0.0
4518,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,724297981.920413,0.0,0.0
4519,1221,281553289.0875725,80138304.9834809,136214112.81550068,16925244.491970196,389023371.78427577,0.0,0.0
4520,1221,106293784.88118687,82711386.03216793,136214112.81550068,17231982.1109,245747804.7830957,0.0,0.0
4521,1221,106293784.88118687,125666743.79540876,136214112.81550068,74922019.55962849,75156961.93789655,0.0,0.0
4522,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,205744106.42199615,0.0,0.0
4523,1221,106293784.88118687,53358573.6002109,136214112.81550068,41974319.75260668,413336521.6883366,0.0,0.0
4524,1221,106293784.88118687,53996744.583855525,136214112.81550068,16925244.491970196,113137356.37996969,0.0,0.0
4525,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,1051939263.693997,0.0,0.0
4526,1221,106293784.88118687,308919321.12730503,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4527,1221,106293784.88118687,182463036.7924517,136214112.81550068,16925244.491970196,242896945.6492965,0.0,0.0
4528,1221,106293784.88118687,76810362.90556177,136214112.81550068,65258254.68491082,75156961.93789655,0.0,0.0
4529,1221,106293784.88118687,53358573.6002109,136214112.81550068,26054717.933421813,509876871.2773711,0.0,0.0
4530,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,108501775.04631798,0.0,0.0
4531,1221,106293784.88118687,53358573.6002109,136214112.81550068,26262843.707086213,128903738.27199727,0.0,0.0
4532,1221,106293784.88118687,80435890.9356887,136214112.81550068,19398498.244977787,175337741.02597392,0.0,0.0
4533,1221,106293784.88118687,86584132.32792498,136214112.81550068,16925244.491970196,409519888.2071846,0.0,0.0
4534,1221,106293784.88118687,77628160.40676305,136214112.81550068,123993652.11374532,75156961.93789655,0.0,0.0
4535,1221,106293784.88118687,53358573.6002109,136214112.81550068,17394371.431739736,146039104.0134002,0.0,0.0
4536,1221,106293784.88118687,53918374.61518358,136214112.81550068,16925244.491970196,125069442.3742568,0.0,0.0
4537,1221,106293784.88118687,53358573.6002109,136214112.81550068,40838185.4282145,75156961.93789655,0.0,0.0
4538,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,211212995.72466624,0.0,0.0
4539,1221,106293784.88118687,53358573.6002109,136214112.81550068,36526832.202803805,75156961.93789655,0.0,0.0
4540,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,308925891.34053224,0.0,0.0
4541,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,198266435.79162067,0.0,0.0
4542,1221,106293784.88118687,57598382.1112034,136214112.81550068,27742240.002494834,156860193.11032653,0.0,0.0
4543,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,290391318.56159073,0.0,0.0
4544,1221,106293784.88118687,53358573.6002109,136214112.81550068,55425351.96078717,75535711.1828825,0.0,0.0
4545,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,139626797.28771502,0.0,0.0
4546,1221,106293784.88118687,53358573.6002109,208132138.49503276,16925244.491970196,266985206.3908592,0.0,0.0
4547,1221,106293784.88118687,76206440.91140613,136214112.81550068,16925244.491970196,242282039.8898872,0.0,0.0
4548,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,123106570.83447042,0.0,0.0
4549,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,300900282.59899193,0.0,0.0
4550,1221,106293784.88118687,123713572.76177464,136214112.81550068,16925244.491970196,88108036.78841281,0.0,0.0
4551,1221,176816724.88441575,53358573.6002109,136214112.81550068,16925244.491970196,125988703.67830284,0.0,0.0
4552,1221,106293784.88118687,75920865.53731424,136214112.81550068,16925244.491970196,339675134.4299779,0.0,0.0
4553,1221,106293784.88118687,53358573.6002109,148445158.78800237,26876727.063451648,217242800.4795131,0.0,0.0
4554,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,133149006.47442116,0.0,0.0
4555,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,388178193.7831141,0.0,0.0
4556,1221,106293784.88118687,86804471.10935424,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4557,1221,106293784.88118687,53358573.6002109,136214112.81550068,35734542.33851141,479759620.0130589,0.0,0.0
4558,1221,106293784.88118687,75411189.24181542,148404493.87767833,16925244.491970196,152540210.02540106,0.0,0.0
4559,1221,106293784.88118687,85952658.18278661,136214112.81550068,16925244.491970196,628633339.9877715,0.0,0.0
4560,1221,106293784.88118687,83666471.3896314,136214112.81550068,16925244.491970196,111390471.71280073,0.0,0.0
4561,1221,106293784.88118687,106742263.9741914,136214112.81550068,40692631.53885105,75156961.93789655,0.0,0.0
4562,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,130147703.05183034,0.0,0.0
4563,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,119639688.9728203,0.0,0.0
4564,1221,945621477.9852804,84664620.33314252,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4565,1221,106293784.88118687,53358573.6002109,136214112.81550068,17279511.665263616,118168378.31100838,0.0,0.0
4566,1221,106293784.88118687,53358573.6002109,136214112.81550068,69154562.53816299,85343621.36497727,0.0,0.0
4567,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,94979391.8378924,0.0,0.0
4568,1221,113757890.97555076,81041549.5768702,136214112.81550068,16925244.491970196,94258223.1872525,0.0,0.0
4569,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,159487992.93808907,0.0,0.0
4570,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,818302433.8519928,0.0,0.0
4571,1221,106293784.88118687,83836136.47980031,136214112.81550068,16925244.491970196,155210434.17373312,0.0,0.0
4572,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,141516533.5298639,0.0,0.0
4573,1221,106293784.88118687,74004730.45822567,136214112.81550068,22531397.21386798,123463035.9457537,0.0,0.0
4574,1221,106293784.88118687,74075627.91065247,136214112.81550068,16925244.491970196,106308278.58650818,0.0,0.0
4575,1221,106293784.88118687,53358573.6002109,136214112.81550068,17158213.623232313,130975618.93017548,0.0,0.0
4576,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,112635714.9772433,0.0,0.0
4577,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,361070355.8453738,0.0,0.0
4578,1221,106293784.88118687,80815196.46922678,136214112.81550068,19451237.69921245,75156961.93789655,0.0,0.0
4579,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,136701972.63417947,0.0,0.0
4580,1221,106293784.88118687,54049570.92794995,136214112.81550068,16925244.491970196,525616534.8095935,0.0,0.0
4581,1221,106293784.88118687,80344502.35947926,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4582,1221,106293784.88118687,53358573.6002109,136214112.81550068,19646008.501784835,125726277.7860438,0.0,0.0
4583,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,216864588.05659503,0.0,0.0
4584,1221,106293784.88118687,83736045.72507118,136214112.81550068,16925244.491970196,286779612.88947254,0.0,0.0
4585,1221,106293784.88118687,53358573.6002109,136214112.81550068,16999247.576681342,133446076.8294927,0.0,0.0
4586,1221,106293784.88118687,81902265.45956251,136214112.81550068,16925244.491970196,223954247.05327243,0.0,0.0
